CustomerID,Recency,Frequency,Monetary,AOV
13304.0,351,1,300.42,300.42
13305.0,4,10,2000.86,200.08599999999998
13307.0,120,1,15.0,15.0
13308.0,23,3,1385.51,461.83666666666664
13309.0,7,5,1456.79,291.358
13310.0,28,3,1132.03,377.3433333333333
13311.0,4,2,598.57,299.285
13313.0,22,5,1555.32,311.06399999999996
13314.0,2,3,775.94,258.6466666666667
13316.0,37,4,5732.93,1433.2325
13317.0,66,6,2273.68,378.94666666666666
13318.0,1,3,640.76,213.58666666666667
13319.0,5,26,10845.550000000001,417.1365384615385
13320.0,78,4,1532.2,383.05
13321.0,72,2,567.36,283.68
13322.0,17,1,199.48000000000002,199.48000000000002
13323.0,3,5,787.85,157.57
13324.0,36,10,7121.95,712.1949999999999
13325.0,82,1,675.3,675.3
13327.0,39,8,3627.77,453.47125
13328.0,316,1,1308.48,1308.48
13329.0,32,2,789.0,394.5
13330.0,93,3,1140.93,380.31
13332.0,14,1,350.9,350.9
13334.0,82,3,3502.32,1167.44
13336.0,77,1,795.12,795.12
13338.0,158,1,487.02,487.02
13339.0,201,1,860.12,860.12
13340.0,45,7,10736.48,1533.782857142857
13341.0,261,1,775.85,775.85
13343.0,178,1,353.43,353.43
13344.0,68,3,2511.69,837.23
13345.0,288,1,389.5,389.5
13347.0,70,1,341.36,341.36
13348.0,64,1,233.76,233.76
13349.0,11,1,247.32,247.32
13350.0,16,2,979.12,489.56
13351.0,66,1,373.94,373.94
13352.0,60,1,397.97999999999996,397.97999999999996
13354.0,71,1,743.53,743.53
13355.0,122,1,674.7,674.7
13356.0,80,1,768.24,768.24
13357.0,257,1,609.4,609.4
13358.0,269,1,439.03,439.03
13359.0,64,1,439.56,439.56
13362.0,9,4,3090.7400000000002,772.6850000000001
13363.0,18,2,992.5,496.25
13364.0,71,1,134.95999999999998,134.95999999999998
13365.0,34,2,2225.37,1112.685
13366.0,50,1,56.160000000000004,56.160000000000004
13368.0,257,2,623.4,311.7
13369.0,366,1,308.28000000000003,308.28000000000003
13370.0,372,1,754.87,754.87
13372.0,90,1,378.64,378.64
13373.0,61,3,3312.25,1104.0833333333333
13375.0,89,1,778.65,778.65
13376.0,99,3,1019.76,339.92
13379.0,26,3,572.56,190.85333333333332
13381.0,32,6,3639.31,606.5516666666666
13382.0,281,1,222.99,222.99
13384.0,31,7,4151.93,593.1328571428572
13385.0,330,1,534.57,534.57
13388.0,131,2,677.1,338.55
13389.0,11,3,797.96,265.9866666666667
13390.0,75,1,544.08,544.08
13391.0,204,1,59.8,59.8
13394.0,2,8,2520.02,315.0025
13395.0,185,1,307.72,307.72
13396.0,29,2,1360.99,680.495
13397.0,73,5,1544.13,308.826
13398.0,192,1,457.34,457.34
13402.0,127,2,621.23,310.615
13403.0,18,1,75.0,75.0
13404.0,1,2,252.49,126.245
13405.0,74,3,572.451,190.817
13408.0,2,62,28117.04,453.5006451612903
13410.0,24,5,1003.06,200.612
13411.0,107,1,213.55,213.55
13414.0,134,3,1390.5,463.5
13416.0,44,2,712.5,356.25
13417.0,5,2,640.83,320.415
13418.0,12,18,6127.43,340.4127777777778
13419.0,64,1,221.06,221.06
13420.0,150,2,159.85,79.925
13421.0,40,2,1833.71,916.855
13422.0,64,1,2626.3,2626.3
13425.0,108,3,1624.21,541.4033333333333
13426.0,1,10,3641.32,364.132
13427.0,19,3,582.6,194.20000000000002
13428.0,10,1,201.78,201.78
13429.0,11,4,1006.8,251.7
13430.0,19,2,679.45,339.725
13431.0,67,2,1269.1,634.55
13434.0,74,2,534.24,267.12
13435.0,5,7,3809.8900000000003,544.2700000000001
13436.0,2,1,196.89,196.89
13437.0,14,7,3408.06,486.86571428571426
13439.0,255,1,283.71,283.71
13441.0,92,1,296.64,296.64
13447.0,23,3,1129.14,376.38000000000005
13448.0,17,6,3534.69,589.115
13449.0,24,1,291.88,291.88
13450.0,27,6,2043.7199999999998,340.61999999999995
13451.0,26,5,2898.2599999999998,579.6519999999999
13452.0,259,2,590.0,295.0
13453.0,166,2,356.97999999999996,178.48999999999998
13455.0,25,2,1058.34,529.17
13456.0,18,6,1766.72,294.4533333333333
13458.0,7,14,9646.57,689.0407142857142
13460.0,29,2,183.44,91.72
13461.0,39,3,1445.0,481.6666666666667
13462.0,253,1,151.5,151.5
13464.0,58,1,674.68,674.68
13466.0,184,1,307.9,307.9
13467.0,11,2,1071.91,535.955
13468.0,2,37,5704.97,154.1883783783784
13470.0,99,2,165.0,82.5
13471.0,1,4,2501.84,625.46
13473.0,61,2,422.64,211.32
13474.0,236,1,226.84,226.84
13475.0,191,4,1431.78,357.945
13476.0,179,2,1238.47,619.235
13477.0,38,6,1454.58,242.42999999999998
13479.0,201,2,300.95,150.475
13481.0,46,5,1804.56,360.912
13482.0,232,1,184.64,184.64
13483.0,66,1,140.34,140.34
13484.0,241,1,313.8,313.8
13485.0,233,1,454.24,454.24
13486.0,78,3,1122.41,374.1366666666667
13487.0,58,3,575.4,191.79999999999998
13488.0,17,13,8968.31,689.87
13489.0,105,4,449.52,112.38
13491.0,52,10,1215.82,121.582
13492.0,136,3,1269.84,423.28
13493.0,275,2,618.63,309.315
13494.0,312,1,316.26000000000005,316.26000000000005
13495.0,8,5,2044.8700000000001,408.97400000000005
13496.0,11,2,653.33,326.665
13497.0,283,2,348.05,174.025
13499.0,18,5,1159.11,231.82199999999997
13500.0,23,3,1166.77,388.92333333333335
13501.0,288,1,1340.32,1340.32
13502.0,17,3,292.0,97.33333333333333
13503.0,71,1,216.85,216.85
13504.0,64,1,295.93,295.93
13505.0,73,4,4393.63,1098.4075
13506.0,316,2,458.52,229.26
13507.0,3,4,2479.16,619.79
13508.0,244,1,110.97,110.97
13509.0,9,7,979.72,139.96
13510.0,1,4,1791.56,447.89
13512.0,261,1,251.21,251.21
13513.0,127,1,205.1,205.1
13514.0,74,1,152.20000000000002,152.20000000000002
13515.0,73,4,891.12,222.78
13516.0,21,3,1389.41,463.1366666666667
13517.0,60,3,2128.42,709.4733333333334
13518.0,86,1,627.16,627.16
13519.0,78,1,122.75,122.75
13520.0,59,6,3624.35,604.0583333333333
13521.0,1,3,1071.73,357.24333333333334
13522.0,30,1,125.80000000000001,125.80000000000001
13523.0,33,5,3964.88,792.976
13524.0,41,5,680.1800000000001,136.036
13525.0,15,2,628.78,314.39
13527.0,34,7,2242.36,320.33714285714285
13529.0,79,2,307.76,153.88
13531.0,205,2,483.8,241.9
13532.0,34,1,210.31,210.31
13533.0,183,3,269.09,89.69666666666666
13534.0,2,25,5870.08,234.8032
13536.0,1,7,3444.39,492.05571428571426
13538.0,43,7,1280.85,182.97857142857143
13539.0,86,3,631.34,210.4466666666667
13544.0,40,2,276.06,138.03
13546.0,12,3,621.09,207.03
13548.0,96,2,678.16,339.08
13549.0,26,7,918.2,131.17142857142858
13551.0,319,1,91.80000000000001,91.80000000000001
13552.0,66,12,3740.07,311.6725
13555.0,74,4,4098.88,1024.72
13557.0,28,2,584.06,292.03
13558.0,6,4,594.52,148.63
13560.0,7,1,171.42000000000002,171.42000000000002
13561.0,216,1,141.85999999999999,141.85999999999999
13562.0,82,3,1799.33,599.7766666666666
13563.0,84,2,777.53,388.765
13564.0,144,3,1724.67,574.89
13565.0,19,2,240.22,120.11
13566.0,41,2,856.84,428.42
13568.0,173,1,187.05,187.05
13569.0,17,2,338.62,169.31
13570.0,243,1,239.49,239.49
13571.0,13,12,2088.94,174.07833333333335
13572.0,206,1,1384.25,1384.25
13573.0,50,2,290.25,145.125
13575.0,23,5,732.0699999999999,146.414
13576.0,10,18,6717.34,373.18555555555554
13577.0,25,4,1687.6000000000001,421.90000000000003
13579.0,15,2,467.04,233.52
13581.0,309,1,118.0,118.0
13583.0,156,1,781.03,781.03
13584.0,307,1,142.4,142.4
13587.0,64,1,712.4,712.4
13588.0,16,9,2478.95,275.43888888888887
13589.0,15,2,379.65,189.825
13590.0,11,6,1981.92,330.32
13591.0,65,3,1117.13,372.3766666666667
13592.0,36,4,247.95999999999998,61.989999999999995
13593.0,108,5,2011.88,402.37600000000003
13594.0,53,1,396.97,396.97
13596.0,6,2,664.11,332.055
13598.0,47,1,160.04,160.04
13599.0,1,21,5149.92,245.2342857142857
13600.0,312,1,219.52,219.52
13601.0,45,2,693.32,346.66
13602.0,65,1,428.89,428.89
13603.0,26,1,164.34,164.34
13606.0,29,3,276.75,92.25
13607.0,40,1,675.51,675.51
13610.0,12,7,1082.33,154.6185714285714
13611.0,89,3,1154.4,384.8
13614.0,24,4,1585.46,396.365
13615.0,319,1,417.69,417.69
13617.0,40,3,544.18,181.39333333333332
13618.0,174,1,177.34,177.34
13621.0,117,1,213.85,213.85
13623.0,31,5,727.74,145.548
13626.0,253,1,257.23,257.23
13627.0,59,5,1638.47,327.694
13629.0,23,11,7792.36,708.3963636363636
13630.0,5,7,2031.78,290.2542857142857
13631.0,100,11,3070.42,279.1290909090909
13632.0,25,5,2118.93,423.78599999999994
13634.0,33,5,1547.3600000000001,309.47200000000004
13635.0,68,1,1071.03,1071.03
13636.0,37,5,949.12,189.824
13637.0,52,3,804.3,268.09999999999997
13638.0,16,1,122.64,122.64
13639.0,74,1,1033.34,1033.34
13642.0,216,1,312.28,312.28
13643.0,31,3,519.44,173.14666666666668
13644.0,16,4,2624.26,656.065
13645.0,120,1,252.1,252.1
13647.0,10,4,1648.1200000000001,412.03000000000003
13649.0,257,2,346.6,173.3
13650.0,17,6,1836.34,306.0566666666667
13651.0,35,2,94.2,47.1
13652.0,46,3,1095.08,365.02666666666664
13654.0,43,6,2707.33,451.22166666666664
13655.0,114,2,932.97,466.485
13656.0,165,2,379.65,189.825
13657.0,11,2,382.14,191.07
13658.0,10,5,2639.17,527.8340000000001
13659.0,206,2,1563.0,781.5
13662.0,86,3,881.26,293.75333333333333
13663.0,179,1,189.47,189.47
13666.0,60,3,84.65,28.21666666666667
13667.0,149,1,299.05,299.05
13668.0,3,21,6309.83,300.46809523809526
13669.0,51,2,218.55,109.275
13670.0,75,1,349.7,349.7
13672.0,301,2,186.39000000000001,93.19500000000001
13673.0,19,2,387.44,193.72
13675.0,151,2,486.82000000000005,243.41000000000003
13678.0,152,1,232.6,232.6
13680.0,1,4,3719.12,929.78
13681.0,18,4,827.83,206.9575
13682.0,187,1,59.5,59.5
13684.0,286,1,65.13,65.13
13685.0,3,7,3119.44,445.63428571428574
13686.0,183,1,72.0,72.0
13689.0,63,1,910.0,910.0
13690.0,59,1,172.25,172.25
13692.0,25,3,1488.32,496.1066666666666
13694.0,4,50,65039.62,1300.7924
13695.0,31,15,2504.13,166.942
13697.0,39,1,151.29999999999998,151.29999999999998
13699.0,155,1,308.58000000000004,308.58000000000004
13700.0,26,10,2248.63,224.863
13703.0,318,1,99.5,99.5
13704.0,5,9,2308.06,256.4511111111111
13705.0,8,3,711.86,237.28666666666666
13706.0,303,1,330.79,330.79
13707.0,267,2,806.41,403.205
13708.0,271,1,285.33,285.33
13709.0,4,13,6307.650000000001,485.2038461538462
13710.0,32,1,180.48,180.48
13711.0,219,2,252.06,126.03
13712.0,247,1,228.84,228.84
13715.0,281,5,1077.39,215.478
13716.0,269,1,138.28,138.28
13717.0,32,6,1445.01,240.835
13718.0,246,2,306.55,153.275
13719.0,15,5,1041.68,208.336
13720.0,117,4,799.9,199.975
13721.0,36,1,524.14,524.14
13722.0,132,3,2375.41,791.8033333333333
13723.0,217,1,199.85000000000002,199.85000000000002
13725.0,50,8,1980.56,247.57
13726.0,39,2,1079.6599999999999,539.8299999999999
13727.0,29,2,333.48,166.74
13728.0,37,6,1016.14,169.35666666666665
13730.0,136,2,752.6,376.3
13731.0,219,2,610.59,305.295
13732.0,28,1,491.86,491.86
13735.0,25,4,2883.54,720.885
13736.0,5,2,729.8,364.9
13737.0,200,1,339.59999999999997,339.59999999999997
13739.0,18,1,216.9,216.9
13740.0,241,1,350.75,350.75
13741.0,72,3,668.4300000000001,222.81000000000003
13742.0,17,12,3107.87,258.9891666666667
13743.0,3,7,1341.6,191.65714285714284
13744.0,95,2,1080.52,540.26
13745.0,162,1,300.04,300.04
13747.0,374,1,79.6,79.6
13748.0,96,5,948.25,189.65
13750.0,54,5,1647.26,329.452
13751.0,288,1,296.25,296.25
13752.0,124,6,1175.38,195.89666666666668
13753.0,288,1,741.26,741.26
13754.0,152,2,282.59999999999997,141.29999999999998
13755.0,4,9,2108.06,234.2288888888889
13756.0,2,14,5189.52,370.68
13758.0,12,7,3190.55,455.79285714285714
13759.0,33,2,659.4100000000001,329.70500000000004
13760.0,54,2,286.79,143.395
13761.0,50,2,1070.65,535.325
13762.0,219,1,306.72,306.72
13763.0,63,1,1714.96,1714.96
13764.0,71,3,1519.42,506.47333333333336
13767.0,2,37,17220.36,465.41513513513513
13769.0,2,10,2796.51,279.651
13771.0,64,4,2634.45,658.6125
13772.0,34,3,1122.63,374.21000000000004
13774.0,82,1,345.0,345.0
13777.0,1,33,25977.16,787.1866666666666
13778.0,103,1,178.7,178.7
13780.0,7,2,360.01,180.005
13781.0,251,1,127.84,127.84
13782.0,13,6,908.86,151.47666666666666
13784.0,10,11,2462.79,223.89
13786.0,367,1,230.39999999999998,230.39999999999998
13787.0,76,2,309.04,154.52
13790.0,4,1,348.8,348.8
13791.0,128,2,1516.0,758.0
13792.0,66,2,195.55,97.775
13798.0,1,57,37153.85,651.8219298245614
13799.0,117,2,688.86,344.43
13800.0,310,1,558.32,558.32
13801.0,67,1,324.8,324.8
13802.0,139,3,4599.42,1533.14
13803.0,255,1,277.07,277.07
13804.0,31,7,2588.39,369.77
13805.0,52,2,924.6,462.3
13806.0,64,1,256.38,256.38
13807.0,367,1,112.6,112.6
13808.0,6,5,1747.66,349.53200000000004
13809.0,305,1,155.05,155.05
13810.0,29,3,1499.01,499.67
13811.0,184,3,814.5,271.5
13812.0,42,3,539.0,179.66666666666666
13813.0,40,4,1366.8600000000001,341.71500000000003
13814.0,92,2,1579.12,789.56
13815.0,22,4,4027.36,1006.84
13816.0,24,2,571.6700000000001,285.83500000000004
13817.0,29,2,382.98,191.49
13819.0,302,3,1140.35,380.1166666666666
13821.0,145,2,385.64,192.82
13822.0,6,2,632.0,316.0
13823.0,19,2,957.66,478.83
13824.0,33,5,1698.94,339.788
13826.0,176,1,189.5,189.5
13827.0,58,3,409.8,136.6
13828.0,22,1,209.49,209.49
13831.0,16,6,2198.45,366.4083333333333
13832.0,19,1,52.199999999999996,52.199999999999996
13833.0,159,1,383.85,383.85
13835.0,25,4,834.57,208.6425
13837.0,212,2,266.59000000000003,133.29500000000002
13838.0,6,4,674.82,168.705
13841.0,253,1,85.0,85.0
13842.0,59,9,3385.62,376.18
13844.0,11,1,361.62,361.62
13845.0,65,1,312.98,312.98
13846.0,25,3,865.0600000000001,288.35333333333335
13848.0,92,3,1255.0,418.3333333333333
13849.0,52,2,1537.95,768.975
13850.0,129,1,1595.48,1595.48
13851.0,96,3,2651.46,883.82
13853.0,57,1,1090.14,1090.14
13854.0,9,25,8109.5199999999995,324.38079999999997
13856.0,169,3,388.5,129.5
13858.0,57,1,216.17,216.17
13859.0,326,1,201.16,201.16
13860.0,1,5,1245.9,249.18
13862.0,18,8,2209.36,276.17
13863.0,248,1,305.78,305.78
13865.0,58,4,501.56,125.39
13866.0,74,1,145.67000000000002,145.67000000000002
13867.0,31,3,1005.09,335.03000000000003
13868.0,7,2,3192.54,1596.27
13869.0,123,4,3083.65,770.9125
13870.0,2,8,2770.94,346.3675
13871.0,23,13,6403.25,492.5576923076923
13873.0,120,3,389.6,129.86666666666667
13874.0,358,1,540.45,540.45
13875.0,54,5,1786.79,357.358
13876.0,64,1,122.7,122.7
13877.0,86,1,117.24,117.24
13878.0,55,1,1271.57,1271.57
13880.0,21,13,3219.77,247.67461538461538
13881.0,4,20,17159.52,857.976
13882.0,3,5,1191.13,238.22600000000003
13883.0,11,5,2674.48,534.896
13884.0,7,5,787.6,157.52
13885.0,189,2,506.8,253.4
13886.0,71,1,243.56,243.56
13887.0,204,1,349.55,349.55
13888.0,120,2,595.67,297.835
13889.0,93,1,416.90000000000003,416.90000000000003
13890.0,1,10,1883.8100000000002,188.38100000000003
13892.0,27,4,632.97,158.2425
13893.0,298,1,821.1,821.1
13894.0,24,3,564.62,188.20666666666668
13895.0,28,4,2593.07,648.2675
13897.0,50,1,311.16,311.16
13898.0,326,1,155.93,155.93
13899.0,16,2,388.52,194.26
13900.0,183,3,740.95,246.98333333333335
13901.0,72,5,2867.2,573.4399999999999
13904.0,37,2,332.64,166.32
13908.0,80,4,2369.55,592.3875
13911.0,57,9,2580.91,286.7677777777778
13914.0,12,2,626.45,313.225
13917.0,50,2,272.04,136.02
13918.0,50,2,1212.8400000000001,606.4200000000001
13919.0,59,2,384.81,192.405
13922.0,352,1,172.25,172.25
13923.0,54,1,351.13,351.13
13924.0,2,6,1838.8500000000001,306.475
13925.0,93,4,678.25,169.5625
13926.0,23,1,223.85000000000002,223.85000000000002
13927.0,75,1,348.99,348.99
13928.0,11,4,464.57,116.1425
13929.0,169,2,842.65,421.325
13930.0,58,2,337.34,168.67
13931.0,96,2,1237.53,618.765
13932.0,295,1,307.4,307.4
13933.0,109,2,608.7900000000001,304.39500000000004
13934.0,264,1,922.1,922.1
13936.0,180,1,376.58,376.58
13937.0,169,1,158.85,158.85
13938.0,35,1,71.66,71.66
13939.0,23,3,568.55,189.51666666666665
13940.0,17,4,839.14,209.785
13941.0,22,5,5112.96,1022.592
13946.0,79,3,561.5699999999999,187.18999999999997
13947.0,65,1,90.6,90.6
13948.0,361,1,102.0,102.0
13949.0,3,6,2427.32,404.55333333333334
13950.0,11,4,745.06,186.265
13951.0,176,3,674.45,224.8166666666667
13952.0,218,2,3251.071,1625.5355
13953.0,7,7,3515.68,502.23999999999995
13954.0,2,2,439.92,219.96
13955.0,154,2,322.96,161.48
13956.0,5,5,1019.27,203.85399999999998
13959.0,79,3,594.04,198.01333333333332
13960.0,21,2,230.22,115.11
13962.0,22,2,169.55,84.775
13963.0,308,4,664.54,166.135
13967.0,146,1,80.7,80.7
13969.0,7,18,9024.17,501.34277777777777
13971.0,19,8,2758.26,344.7825
13972.0,71,2,190.25,95.125
13973.0,287,1,264.7,264.7
13974.0,49,1,413.59000000000003,413.59000000000003
13975.0,31,6,2461.2400000000002,410.2066666666667
13976.0,207,1,357.98,357.98
13978.0,15,2,196.79000000000002,98.39500000000001
13979.0,73,1,869.87,869.87
13980.0,60,1,200.14,200.14
13982.0,39,4,1871.81,467.9525
13983.0,30,12,2603.43,216.9525
13984.0,27,5,920.51,184.102
13985.0,4,15,7060.13,470.67533333333336
13986.0,17,1,320.46,320.46
13988.0,20,6,4147.96,691.3266666666667
13989.0,66,2,1266.08,633.04
13990.0,213,1,311.3,311.3
13991.0,12,6,852.88,142.14666666666668
13992.0,30,1,76.8,76.8
13993.0,43,9,3466.36,385.1511111111111
13994.0,4,6,2274.14,379.0233333333333
13995.0,15,5,1393.69,278.738
13999.0,10,12,3901.81,325.1508333333333
14000.0,211,1,635.66,635.66
14001.0,46,3,2043.0800000000002,681.0266666666668
14002.0,134,2,529.73,264.865
14004.0,43,7,4582.64,654.6628571428572
14005.0,10,5,2874.72,574.944
14006.0,116,3,962.19,320.73
14009.0,198,2,695.61,347.805
14012.0,278,1,328.8,328.8
14013.0,110,3,473.02,157.67333333333332
14014.0,77,1,505.18,505.18
14015.0,53,1,917.34,917.34
14016.0,162,4,4341.21,1085.3025
14019.0,47,3,1421.61,473.86999999999995
14020.0,17,2,642.8,321.4
14021.0,155,3,631.9,210.63333333333333
14022.0,225,1,440.0,440.0
14023.0,7,2,584.07,292.035
14024.0,122,2,327.7,163.85
14027.0,61,1,104.82,104.82
14029.0,63,2,467.66,233.83
14030.0,18,8,2358.84,294.855
14031.0,7,19,17286.86,909.8347368421053
14032.0,2,11,2975.59,270.5081818181818
14034.0,22,3,648.89,216.29666666666665
14035.0,29,5,1428.02,285.604
14036.0,285,1,626.65,626.65
14037.0,176,2,147.20000000000002,73.60000000000001
14038.0,78,3,1560.38,520.1266666666667
14039.0,33,1,152.2,152.2
14040.0,41,12,3560.32,296.6933333333333
14041.0,266,1,141.41,141.41
14044.0,27,4,646.42,161.605
14045.0,109,4,1659.75,414.9375
14046.0,284,1,154.99,154.99
14047.0,9,5,1308.6100000000001,261.72200000000004
14048.0,305,1,409.93,409.93
14049.0,17,4,5578.72,1394.68
14050.0,32,2,746.36,373.18
14051.0,1,23,15610.390000000001,678.7126086956522
14052.0,20,1,225.36,225.36
14053.0,124,2,260.25,130.125
14054.0,65,1,92.46,92.46
14055.0,106,1,725.6400000000001,725.6400000000001
14056.0,1,23,8152.71,354.46565217391304
14057.0,24,17,6211.66,365.39176470588234
14059.0,267,1,183.6,183.6
14060.0,5,19,6140.42,323.18
14062.0,10,12,10464.85,872.0708333333333
14064.0,29,5,1334.34,266.868
14066.0,267,1,152.55,152.55
14067.0,64,2,374.7,187.35
14068.0,320,1,265.85,265.85
14071.0,4,8,1437.57,179.69625
14073.0,32,1,151.04,151.04
14075.0,5,3,942.26,314.08666666666664
14076.0,129,1,118.67,118.67
14077.0,41,5,499.41999999999996,99.88399999999999
14078.0,102,6,1049.37,174.89499999999998
14079.0,125,1,375.1,375.1
14080.0,33,1,45.599999999999994,45.599999999999994
14081.0,302,2,921.62,460.81
14082.0,365,1,182.25,182.25
14083.0,4,9,1002.9,111.43333333333334
14085.0,2,18,4421.29,245.62722222222223
14087.0,3,1,191.47,191.47
14088.0,10,13,50491.81,3883.9853846153846
14089.0,57,1,158.75,158.75
14090.0,325,1,76.32000000000001,76.32000000000001
14092.0,8,14,4076.91,291.2078571428571
14093.0,12,1,433.86,433.86
14096.0,4,17,65164.79,3833.2229411764706
14098.0,37,1,147.35,147.35
14099.0,16,11,3104.17,282.1972727272727
14100.0,138,1,191.95000000000002,191.95000000000002
14101.0,74,6,5976.79,996.1316666666667
14102.0,5,5,1105.8799999999999,221.176
14104.0,155,2,216.20999999999998,108.10499999999999
14105.0,239,1,1266.23,1266.23
14107.0,52,7,2703.23,386.17571428571426
14108.0,31,2,597.91,298.955
14109.0,73,1,144.2,144.2
14110.0,4,12,5683.15,473.5958333333333
14111.0,14,4,692.85,173.2125
14112.0,23,7,2915.15,416.45
14113.0,4,4,1840.42,460.105
14114.0,274,2,386.53,193.265
14116.0,20,5,1382.74,276.548
14117.0,144,1,90.0,90.0
14121.0,4,4,2780.15,695.0375
14124.0,84,1,419.58000000000004,419.58000000000004
14125.0,11,3,2720.63,906.8766666666667
14126.0,8,3,706.1300000000001,235.3766666666667
14127.0,123,3,709.71,236.57000000000002
14128.0,61,2,637.5,318.75
14129.0,2,5,1123.8600000000001,224.77200000000002
14130.0,319,1,480.91,480.91
14132.0,2,11,3586.0299999999997,326.00272727272727
14133.0,130,3,605.64,201.88
14135.0,2,15,4690.31,312.68733333333336
14138.0,2,2,965.8800000000001,482.94000000000005
14139.0,46,1,415.82,415.82
14140.0,4,2,935.05,467.525
14141.0,3,4,915.13,228.7825
14142.0,373,1,311.81,311.81
14143.0,134,1,115.8,115.8
14145.0,47,4,3742.2,935.55
14146.0,9,5,4191.0,838.2
14147.0,78,2,483.4,241.7
14148.0,234,1,157.2,157.2
14149.0,221,1,446.62,446.62
14150.0,36,2,658.64,329.32
14152.0,75,2,621.29,310.645
14154.0,239,2,1345.62,672.81
14155.0,266,1,118.75,118.75
14156.0,10,55,117210.08,2131.0923636363636
14157.0,20,2,424.89000000000004,212.44500000000002
14158.0,40,1,507.66,507.66
14159.0,20,11,4630.35,420.94090909090914
14161.0,216,3,1097.6200000000001,365.8733333333334
14162.0,174,2,289.36,144.68
14163.0,87,4,2445.91,611.4775
14164.0,71,2,1631.77,815.885
14165.0,276,1,120.44,120.44
14167.0,39,4,562.59,140.6475
14171.0,98,1,363.79,363.79
14173.0,11,4,450.84,112.71
14174.0,33,1,134.46,134.46
14175.0,60,3,3222.3,1074.1000000000001
14176.0,297,4,576.9000000000001,144.22500000000002
14177.0,86,4,549.46,137.365
14178.0,9,7,1600.26,228.60857142857142
14179.0,41,2,701.57,350.785
14180.0,11,25,4748.52,189.94080000000002
14184.0,67,1,452.89,452.89
14185.0,331,1,197.65,197.65
14188.0,31,6,2054.36,342.3933333333334
14189.0,2,15,4654.08,310.272
14191.0,2,13,4684.76,360.36615384615385
14193.0,68,2,853.39,426.695
14194.0,5,21,11349.52,540.4533333333334
14195.0,202,2,1012.0,506.0
14196.0,107,1,335.52,335.52
14198.0,18,4,701.4,175.35
14199.0,218,1,185.39999999999998,185.39999999999998
14201.0,60,7,747.44,106.77714285714286
14204.0,2,1,150.61,150.61
14205.0,17,2,466.7,233.35
14206.0,239,1,328.15999999999997,328.15999999999997
14208.0,95,1,151.74,151.74
14209.0,11,6,2073.43,345.57166666666666
14210.0,106,6,1905.8400000000001,317.64000000000004
14211.0,53,9,2241.1,249.0111111111111
14212.0,90,1,1070.48,1070.48
14214.0,31,5,1004.38,200.876
14215.0,12,6,1789.72,298.2866666666667
14216.0,3,4,1839.3,459.825
14217.0,2,17,2004.98,117.94
14218.0,43,1,169.48000000000002,169.48000000000002
14219.0,4,1,89.94,89.94
14220.0,247,2,632.4,316.2
14221.0,42,9,3432.8,381.4222222222222
14222.0,177,1,683.17,683.17
14223.0,92,3,991.13,330.37666666666667
14224.0,110,4,1009.73,252.4325
14226.0,29,5,2214.79,442.95799999999997
14227.0,26,10,3350.96,335.096
14229.0,52,3,1547.2,515.7333333333333
14231.0,184,3,925.71,308.57
14232.0,43,5,2048.07,409.61400000000003
14233.0,49,4,1462.72,365.68
14234.0,22,4,754.12,188.53
14235.0,75,5,3144.86,628.972
14236.0,81,2,490.86,245.43
14237.0,373,1,161.0,161.0
14238.0,326,1,146.85,146.85
14239.0,43,11,2380.85,216.4409090909091
14240.0,30,2,890.34,445.17
14241.0,184,1,213.70000000000002,213.70000000000002
14242.0,235,2,280.55,140.275
14243.0,9,10,2588.77,258.877
14245.0,220,2,1693.45,846.725
14246.0,111,3,1474.06,491.3533333333333
14247.0,278,1,136.76999999999998,136.76999999999998
14248.0,318,1,302.58,302.58
14250.0,7,3,1904.05,634.6833333333333
14251.0,2,5,2879.7000000000003,575.94
14256.0,260,2,969.0600000000001,484.53000000000003
14257.0,64,5,3099.7200000000003,619.9440000000001
14258.0,9,9,12669.98,1407.7755555555555
14259.0,142,1,120.0,120.0
14261.0,51,2,1163.45,581.725
14262.0,8,8,2618.23,327.27875
14264.0,155,2,333.97,166.985
14265.0,109,2,530.18,265.09
14267.0,163,3,1516.24,505.41333333333336
14270.0,332,1,492.65000000000003,492.65000000000003
14271.0,226,1,112.32,112.32
14272.0,74,2,437.96,218.98
14273.0,51,4,559.97,139.9925
14276.0,99,3,1119.74,373.24666666666667
14277.0,15,3,4188.0,1396.0
14280.0,197,1,134.04,134.04
14282.0,3,15,3701.44,246.76266666666666
14284.0,31,2,595.25,297.625
14285.0,21,4,1910.01,477.5025
14286.0,24,3,4628.75,1542.9166666666667
14287.0,8,3,176.63,58.876666666666665
14288.0,213,1,426.6,426.6
14289.0,9,6,911.26,151.87666666666667
14290.0,11,5,2314.65,462.93
14291.0,2,11,3883.25,353.02272727272725
14292.0,8,9,4871.93,541.3255555555556
14293.0,3,4,1046.56,261.64
14295.0,40,1,166.20000000000002,166.20000000000002
14297.0,18,4,1305.33,326.3325
14298.0,8,44,51527.3,1171.075
14299.0,8,9,3965.62,440.6244444444444
14300.0,19,1,43.2,43.2
14301.0,117,1,640.14,640.14
14304.0,223,1,383.45,383.45
14305.0,71,3,1858.96,619.6533333333333
14306.0,51,2,2093.32,1046.66
14307.0,89,6,2995.72,499.28666666666663
14309.0,8,9,2352.53,261.39222222222224
14311.0,243,1,310.26,310.26
